District,Month,Cases,Year,YearMonth,Precipitation_mm,Temp_Min_C,Temp_Max_C,Soil_Moisture_0_7cm,MRiceArea,MRiceYield,SRiceArea,SRiceYield,Population,Households,mean_temp,BIO1,BIO2,BIO3,BIO4,BIO5,BIO6,BIO7,BIO8,BIO9,BIO10,BIO11,BIO12,BIO13,BIO14,BIO15,BIO16,BIO17,BIO18,BIO19,Incidence_per_100k
Nuwara Eliya,5,4.0,2013,2013-05,232.79999,14.714,23.764,0.46510485,5418.0,5282.0,1832.0,3196.0,712770.0,177455.0,19.239,17.843166520833332,8.699999291666664,66.15969043092521,100.10127544938116,23.764,10.614,13.15,16.555666416666668,18.26399975,18.92233325,16.539000083333335,2575.5999999999995,320.9,155.7,23.85570507128512,744.5999999999999,545.8,690.29999,655.8000099999999,0.5611908469772858
Nuwara Eliya,6,6.0,2013,2013-06,285.9,15.264001,22.014,0.48883194,5418.0,5282.0,1832.0,3196.0,712770.0,177455.0,18.6390005,17.843166520833332,8.699999291666664,66.15969043092521,100.10127544938116,23.764,10.614,13.15,16.555666416666668,18.26399975,18.92233325,16.539000083333335,2575.5999999999995,320.9,155.7,23.85570507128512,744.5999999999999,545.8,690.29999,655.8000099999999,0.8417862704659288
Nuwara Eliya,7,1.0,2013,2013-07,155.7,15.014,21.564,0.47599462,5418.0,5282.0,1832.0,3196.0,712770.0,177455.0,18.289,17.843166520833332,8.699999291666664,66.15969043092521,100.10127544938116,23.764,10.614,13.15,16.555666416666668,18.26399975,18.92233325,16.539000083333335,2575.5999999999995,320.9,155.7,23.85570507128512,744.5999999999999,545.8,690.29999,655.8000099999999,0.14029771174432146
Nuwara Eliya,8,1.0,2013,2013-08,206.8,14.1640005,22.363998,0.45354837,5418.0,5282.0,1832.0,3196.0,712770.0,177455.0,18.26399925,17.843166520833332,8.699999291666664,66.15969043092521,100.10127544938116,23.764,10.614,13.15,16.555666416666668,18.26399975,18.92233325,16.539000083333335,2575.5999999999995,320.9,155.7,23.85570507128512,744.5999999999999,545.8,690.29999,655.8000099999999,0.14029771174432146
Nuwara Eliya,9,2.0,2013,2013-09,183.3,13.714,22.764,0.46072224,5418.0,5282.0,1832.0,3196.0,712770.0,177455.0,18.239,17.843166520833332,8.699999291666664,66.15969043092521,100.10127544938116,23.764,10.614,13.15,16.555666416666668,18.26399975,18.92233325,16.539000083333335,2575.5999999999995,320.9,155.7,23.85570507128512,744.5999999999999,545.8,690.29999,655.8000099999999,0.2805954234886429
Nuwara Eliya,10,5.0,2013,2013-10,212.5,13.114,22.664,0.44110754,5418.0,5282.0,1832.0,3196.0,712770.0,177455.0,17.889000000000003,17.843166520833332,8.699999291666664,66.15969043092521,100.10127544938116,23.764,10.614,13.15,16.555666416666668,18.26399975,18.92233325,16.539000083333335,2575.5999999999995,320.9,155.7,23.85570507128512,744.5999999999999,545.8,690.29999,655.8000099999999,0.7014885587216073
Nuwara Eliya,11,2.0,2013,2013-11,244.7,12.214,21.363998,0.47280556,5418.0,5282.0,1832.0,3196.0,712770.0,177455.0,16.788999,17.843166520833332,8.699999291666664,66.15969043092521,100.10127544938116,23.764,10.614,13.15,16.555666416666668,18.26399975,18.92233325,16.539000083333335,2575.5999999999995,320.9,155.7,23.85570507128512,744.5999999999999,545.8,690.29999,655.8000099999999,0.2805954234886429
Nuwara Eliya,12,3.0,2013,2013-12,179.0,12.9140005,20.814,0.46769488,5418.0,5282.0,1832.0,3196.0,712770.0,177455.0,16.86400025,17.843166520833332,8.699999291666664,66.15969043092521,100.10127544938116,23.764,10.614,13.15,16.555666416666668,18.26399975,18.92233325,16.539000083333335,2575.5999999999995,320.9,155.7,23.85570507128512,744.5999999999999,545.8,690.29999,655.8000099999999,0.4208931352329644
Nuwara Eliya,1,1.0,2014,2014-01,116.6,11.514,21.113998,0.44294086,5031.0,4403.0,1839.0,4274.0,713899.0,178808.0,16.313999,18.04316647916667,9.308332875,60.05376048387097,108.11312755803914,25.014,9.514,15.5,17.53066666666667,16.94733283333333,19.16399983333333,16.597333000000003,2886.89999,671.39996,29.0,79.51332872648481,1563.69998,206.1,537.20002,816.99996,0.1400758370581833
Nuwara Eliya,2,1.0,2014,2014-02,29.0,9.514,22.814,0.34378868,5031.0,4403.0,1839.0,4274.0,713899.0,178808.0,16.164,18.04316647916667,9.308332875,60.05376048387097,108.11312755803914,25.014,9.514,15.5,17.53066666666667,16.94733283333333,19.16399983333333,16.597333000000003,2886.89999,671.39996,29.0,79.51332872648481,1563.69998,206.1,537.20002,816.99996,0.1400758370581833
